Date,Time,Menu Item,Category,Quantity,Price (per item),Revenue,Payment Method,Customer Type
24/10/2023,02:20 PM,Minestrone Soup,Appetizer,6,7,42,Cash,Takeaway
23/06/2023,03:58 AM,Margherita Pizza,Main Course,7,10,70,Mobile Payment,Takeaway
30/09/2023,01:28 AM,Panna Cotta,Dessert,3,5.5,16.5,Mobile Payment,Takeaway
21/04/2023,03:59 AM,Caprese Salad,Appetizer,2,8,16,Cash,Takeaway
11/01/2023,11:38 AM,Lasagna,Main Course,9,11.5,103.5,Cash,Dine-In
20/08/2023,08:17 PM,Panna Cotta,Dessert,2,5.5,11,Mobile Payment,Delivery
02/06/2023,04:17 PM,Gelato,Dessert,8,4.5,36,Credit Card,Dine-In
27/01/2023,04:31 PM,Panna Cotta,Dessert,5,5.5,27.5,Cash,Takeaway
18/08/2023,12:21 PM,Lasagna,Main Course,2,11.5,23,Cash,Takeaway
24/08/2023,05:06 AM,Caprese Salad,Appetizer,6,8,48,Cash,Dine-In
26/03/2023,01:13 PM,Panna Cotta,Dessert,4,5.5,22,Cash,Delivery
21/06/2023,09:09 AM,Margherita Pizza,Main Course,5,10,50,Mobile Payment,Dine-In
07/11/2023,05:19 PM,Lasagna,Main Course,5,11.5,57.5,Mobile Payment,Takeaway
01/08/2023,12:23 AM,Gelato,Dessert,9,4.5,40.5,Mobile Payment,Delivery
01/11/2023,06:12 AM,Gelato,Dessert,3,4.5,13.5,Credit Card,Delivery
08/03/2023,01:59 PM,Caprese Salad,Appetizer,4,8,32,Credit Card,Delivery
14/08/2023,03:02 PM,Minestrone Soup,Appetizer,8,7,56,Mobile Payment,Takeaway
27/08/2023,01:23 AM,Bruschetta,Appetizer,6,5,30,Mobile Payment,Takeaway
14/03/2023,12:50 PM,Bruschetta,Appetizer,10,5,50,Cash,Delivery
04/04/2023,03:09 PM,Tiramisu,Dessert,7,6.5,45.5,Credit Card,Takeaway
02/05/2023,12:12 PM,Tiramisu,Dessert,8,6.5,52,Mobile Payment,Delivery
02/08/2023,05:53 AM,Spaghetti Carbonara,Main Course,9,12,108,Cash,Delivery
30/11/2023,05:43 AM,Lasagna,Main Course,9,11.5,103.5,Credit Card,Dine-In
08/04/2023,11:21 PM,Bruschetta,Appetizer,8,5,40,Credit Card,Dine-In
11/11/2023,08:07 PM,Bruschetta,Appetizer,5,5,25,Cash,Takeaway
12/01/2023,01:41 PM,Margherita Pizza,Main Course,8,10,80,Mobile Payment,Takeaway
28/12/2023,07:44 AM,Margherita Pizza,Main Course,9,10,90,Mobile Payment,Takeaway
01/12/2023,04:27 AM,Bruschetta,Appetizer,10,5,50,Cash,Delivery
19/07/2023,11:01 AM,Spaghetti Carbonara,Main Course,7,12,84,Cash,Dine-In
10/03/2023,05:15 PM,Fettuccine Alfredo,Main Course,9,13,117,Cash,Delivery
25/01/2023,01:07 AM,Gelato,Dessert,9,4.5,40.5,Cash,Delivery
11/10/2023,11:28 AM,Lasagna,Main Course,9,11.5,103.5,Cash,Takeaway
05/05/2023,03:38 AM,Tiramisu,Dessert,7,6.5,45.5,Mobile Payment,Delivery
06/01/2023,08:44 AM,Spaghetti Carbonara,Main Course,7,12,84,Cash,Takeaway
14/03/2023,06:04 PM,Margherita Pizza,Main Course,2,10,20,Credit Card,Takeaway
29/07/2023,10:19 AM,Spaghetti Carbonara,Main Course,6,12,72,Cash,Dine-In
02/09/2023,07:01 PM,Gelato,Dessert,6,4.5,27,Mobile Payment,Delivery
16/08/2023,06:34 PM,Gelato,Dessert,7,4.5,31.5,Mobile Payment,Dine-In
22/01/2023,07:48 AM,Panna Cotta,Dessert,1,5.5,5.5,Credit Card,Dine-In
07/05/2023,02:33 AM,Minestrone Soup,Appetizer,6,7,42,Credit Card,Delivery
15/06/2023,07:07 PM,Gelato,Dessert,9,4.5,40.5,Credit Card,Delivery
22/10/2023,10:35 PM,Spaghetti Carbonara,Main Course,10,12,120,Cash,Delivery
25/09/2023,04:31 PM,Spaghetti Carbonara,Main Course,5,12,60,Cash,Dine-In
24/12/2023,02:36 AM,Lasagna,Main Course,5,11.5,57.5,Cash,Delivery
04/07/2023,01:57 PM,Spaghetti Carbonara,Main Course,2,12,24,Credit Card,Takeaway
07/12/2023,07:42 PM,Gelato,Dessert,6,4.5,27,Cash,Dine-In
06/08/2023,12:17 AM,Bruschetta,Appetizer,4,5,20,Credit Card,Delivery
12/10/2023,05:17 PM,Margherita Pizza,Main Course,5,10,50,Credit Card,Dine-In
14/06/2023,02:40 AM,Margherita Pizza,Main Course,1,10,10,Mobile Payment,Takeaway
08/06/2023,11:33 AM,Tiramisu,Dessert,6,6.5,39,Credit Card,Dine-In
14/12/2023,05:26 AM,Margherita Pizza,Main Course,2,10,20,Mobile Payment,Takeaway
03/07/2023,10:09 AM,Fettuccine Alfredo,Main Course,5,13,65,Credit Card,Takeaway
21/05/2023,06:05 PM,Minestrone Soup,Appetizer,6,7,42,Credit Card,Delivery
22/12/2023,02:19 AM,Margherita Pizza,Main Course,5,10,50,Cash,Takeaway
08/03/2023,03:55 PM,Fettuccine Alfredo,Main Course,10,13,130,Credit Card,Takeaway
28/03/2023,01:50 PM,Panna Cotta,Dessert,4,5.5,22,Cash,Takeaway
28/03/2023,01:44 AM,Bruschetta,Appetizer,9,5,45,Credit Card,Takeaway
30/09/2023,11:39 AM,Lasagna,Main Course,8,11.5,92,Credit Card,Dine-In
07/01/2023,07:33 PM,Fettuccine Alfredo,Main Course,1,13,13,Cash,Dine-In
01/05/2023,11:30 PM,Caprese Salad,Appetizer,8,8,64,Cash,Delivery
28/12/2023,09:59 PM,Margherita Pizza,Main Course,7,10,70,Credit Card,Dine-In
12/05/2023,11:27 AM,Minestrone Soup,Appetizer,6,7,42,Credit Card,Dine-In
09/03/2023,01:41 PM,Minestrone Soup,Appetizer,4,7,28,Cash,Delivery
05/12/2023,06:08 PM,Fettuccine Alfredo,Main Course,10,13,130,Mobile Payment,Dine-In
13/11/2023,09:38 PM,Minestrone Soup,Appetizer,5,7,35,Credit Card,Takeaway
23/01/2023,03:38 AM,Panna Cotta,Dessert,3,5.5,16.5,Cash,Delivery
04/09/2023,10:50 PM,Spaghetti Carbonara,Main Course,3,12,36,Mobile Payment,Dine-In
28/06/2023,02:30 AM,Panna Cotta,Dessert,6,5.5,33,Credit Card,Dine-In
14/10/2023,05:16 AM,Caprese Salad,Appetizer,3,8,24,Credit Card,Dine-In
26/04/2023,05:05 AM,Panna Cotta,Dessert,6,5.5,33,Credit Card,Takeaway
21/10/2023,10:05 PM,Bruschetta,Appetizer,5,5,25,Mobile Payment,Takeaway
15/09/2023,05:30 AM,Panna Cotta,Dessert,1,5.5,5.5,Cash,Delivery
19/11/2023,12:41 PM,Fettuccine Alfredo,Main Course,8,13,104,Credit Card,Takeaway
18/04/2023,08:37 PM,Minestrone Soup,Appetizer,8,7,56,Cash,Delivery
25/03/2023,12:39 AM,Minestrone Soup,Appetizer,7,7,49,Cash,Takeaway
22/12/2023,03:46 AM,Lasagna,Main Course,1,11.5,11.5,Cash,Delivery
27/08/2023,08:07 AM,Panna Cotta,Dessert,2,5.5,11,Credit Card,Takeaway
07/03/2023,11:48 AM,Panna Cotta,Dessert,5,5.5,27.5,Mobile Payment,Delivery
01/05/2023,11:39 PM,Tiramisu,Dessert,7,6.5,45.5,Cash,Delivery
21/10/2023,04:02 PM,Minestrone Soup,Appetizer,3,7,21,Mobile Payment,Takeaway
28/12/2023,03:44 PM,Minestrone Soup,Appetizer,10,7,70,Cash,Takeaway
07/04/2023,09:41 PM,Lasagna,Main Course,4,11.5,46,Mobile Payment,Takeaway
04/06/2023,09:15 PM,Minestrone Soup,Appetizer,8,7,56,Cash,Dine-In
05/11/2023,12:50 PM,Fettuccine Alfredo,Main Course,5,13,65,Credit Card,Takeaway
26/07/2023,10:29 AM,Bruschetta,Appetizer,10,5,50,Mobile Payment,Delivery
23/01/2023,05:20 AM,Panna Cotta,Dessert,9,5.5,49.5,Credit Card,Dine-In
18/05/2023,06:13 PM,Margherita Pizza,Main Course,7,10,70,Credit Card,Takeaway
29/08/2023,07:50 PM,Gelato,Dessert,3,4.5,13.5,Mobile Payment,Dine-In
26/01/2023,07:22 PM,Lasagna,Main Course,8,11.5,92,Mobile Payment,Dine-In
02/08/2023,11:51 PM,Fettuccine Alfredo,Main Course,9,13,117,Credit Card,Takeaway
31/07/2023,04:21 AM,Lasagna,Main Course,6,11.5,69,Cash,Takeaway
21/12/2023,11:41 PM,Spaghetti Carbonara,Main Course,10,12,120,Cash,Takeaway
31/10/2023,05:14 AM,Margherita Pizza,Main Course,1,10,10,Cash,Delivery
28/04/2023,01:48 AM,Panna Cotta,Dessert,4,5.5,22,Mobile Payment,Takeaway
18/11/2023,02:00 AM,Tiramisu,Dessert,2,6.5,13,Credit Card,Takeaway
03/05/2023,03:42 AM,Tiramisu,Dessert,1,6.5,6.5,Credit Card,Dine-In
21/07/2023,10:36 AM,Tiramisu,Dessert,5,6.5,32.5,Cash,Takeaway
03/08/2023,07:30 PM,Margherita Pizza,Main Course,5,10,50,Mobile Payment,Dine-In
24/09/2023,09:04 AM,Spaghetti Carbonara,Main Course,5,12,60,Credit Card,Dine-In
17/06/2023,08:50 PM,Caprese Salad,Appetizer,4,8,32,Cash,Takeaway
24/03/2023,05:23 AM,Panna Cotta,Dessert,2,5.5,11,Mobile Payment,Dine-In
27/11/2023,11:01 AM,Panna Cotta,Dessert,5,5.5,27.5,Mobile Payment,Takeaway
21/12/2023,04:25 PM,Minestrone Soup,Appetizer,2,7,14,Cash,Dine-In
31/10/2023,12:40 AM,Spaghetti Carbonara,Main Course,9,12,108,Cash,Dine-In
03/06/2023,03:52 PM,Bruschetta,Appetizer,6,5,30,Cash,Dine-In
22/01/2023,06:55 AM,Spaghetti Carbonara,Main Course,8,12,96,Mobile Payment,Dine-In
21/10/2023,01:17 AM,Margherita Pizza,Main Course,2,10,20,Cash,Takeaway
27/07/2023,02:18 AM,Lasagna,Main Course,4,11.5,46,Credit Card,Takeaway
14/09/2023,04:41 PM,Bruschetta,Appetizer,1,5,5,Cash,Takeaway
03/12/2023,01:47 AM,Lasagna,Main Course,8,11.5,92,Mobile Payment,Dine-In
04/03/2023,01:40 PM,Panna Cotta,Dessert,4,5.5,22,Mobile Payment,Dine-In
27/12/2023,02:05 AM,Gelato,Dessert,6,4.5,27,Cash,Takeaway
19/10/2023,07:40 AM,Panna Cotta,Dessert,1,5.5,5.5,Cash,Dine-In
16/12/2023,07:36 PM,Gelato,Dessert,3,4.5,13.5,Credit Card,Takeaway
12/06/2023,07:14 AM,Panna Cotta,Dessert,8,5.5,44,Mobile Payment,Takeaway
30/03/2023,05:31 PM,Minestrone Soup,Appetizer,8,7,56,Mobile Payment,Dine-In
20/06/2023,03:35 PM,Bruschetta,Appetizer,3,5,15,Mobile Payment,Dine-In
23/04/2023,08:24 AM,Margherita Pizza,Main Course,5,10,50,Credit Card,Takeaway
23/06/2023,08:29 AM,Bruschetta,Appetizer,5,5,25,Credit Card,Dine-In
04/08/2023,10:35 AM,Tiramisu,Dessert,7,6.5,45.5,Credit Card,Takeaway
31/08/2023,08:39 AM,Margherita Pizza,Main Course,4,10,40,Mobile Payment,Takeaway
07/04/2023,03:39 PM,Spaghetti Carbonara,Main Course,1,12,12,Credit Card,Dine-In
26/06/2023,01:31 AM,Fettuccine Alfredo,Main Course,6,13,78,Cash,Dine-In
05/03/2023,08:29 AM,Spaghetti Carbonara,Main Course,2,12,24,Credit Card,Dine-In
06/09/2023,03:03 AM,Fettuccine Alfredo,Main Course,8,13,104,Cash,Delivery
12/09/2023,01:50 AM,Panna Cotta,Dessert,8,5.5,44,Mobile Payment,Delivery
27/01/2023,09:19 AM,Spaghetti Carbonara,Main Course,2,12,24,Mobile Payment,Delivery
11/12/2023,10:12 AM,Fettuccine Alfredo,Main Course,6,13,78,Cash,Dine-In
10/02/2023,08:15 PM,Panna Cotta,Dessert,3,5.5,16.5,Cash,Takeaway
14/02/2023,04:29 AM,Fettuccine Alfredo,Main Course,1,13,13,Mobile Payment,Dine-In
05/09/2023,05:38 PM,Tiramisu,Dessert,10,6.5,65,Credit Card,Dine-In
25/06/2023,12:43 AM,Fettuccine Alfredo,Main Course,10,13,130,Mobile Payment,Delivery
07/06/2023,08:51 PM,Lasagna,Main Course,8,11.5,92,Mobile Payment,Delivery
28/08/2023,03:45 AM,Fettuccine Alfredo,Main Course,5,13,65,Cash,Takeaway
11/09/2023,04:08 AM,Gelato,Dessert,4,4.5,18,Credit Card,Dine-In
20/09/2023,09:33 PM,Spaghetti Carbonara,Main Course,10,12,120,Cash,Dine-In
09/01/2023,02:41 PM,Tiramisu,Dessert,6,6.5,39,Credit Card,Dine-In
09/12/2023,10:51 PM,Caprese Salad,Appetizer,5,8,40,Mobile Payment,Takeaway
01/05/2023,10:47 AM,Spaghetti Carbonara,Main Course,6,12,72,Credit Card,Takeaway
11/08/2023,02:29 AM,Fettuccine Alfredo,Main Course,5,13,65,Cash,Dine-In
29/01/2023,10:43 AM,Panna Cotta,Dessert,1,5.5,5.5,Mobile Payment,Takeaway
13/09/2023,12:14 PM,Gelato,Dessert,3,4.5,13.5,Cash,Takeaway
09/02/2023,10:26 AM,Bruschetta,Appetizer,8,5,40,Mobile Payment,Takeaway
13/01/2023,05:14 PM,Margherita Pizza,Main Course,9,10,90,Credit Card,Dine-In
23/01/2023,02:41 AM,Lasagna,Main Course,3,11.5,34.5,Mobile Payment,Dine-In
26/01/2023,07:23 AM,Panna Cotta,Dessert,9,5.5,49.5,Cash,Delivery
25/09/2023,05:05 PM,Caprese Salad,Appetizer,2,8,16,Mobile Payment,Delivery
16/04/2023,01:18 AM,Lasagna,Main Course,4,11.5,46,Mobile Payment,Dine-In
16/07/2023,08:17 AM,Caprese Salad,Appetizer,9,8,72,Credit Card,Takeaway
17/09/2023,04:08 PM,Caprese Salad,Appetizer,2,8,16,Credit Card,Delivery
16/12/2023,12:03 PM,Gelato,Dessert,3,4.5,13.5,Credit Card,Takeaway
17/11/2023,01:12 AM,Panna Cotta,Dessert,2,5.5,11,Cash,Takeaway
12/10/2023,06:18 PM,Spaghetti Carbonara,Main Course,7,12,84,Cash,Dine-In
25/09/2023,01:10 AM,Margherita Pizza,Main Course,2,10,20,Credit Card,Delivery
06/09/2023,05:20 AM,Margherita Pizza,Main Course,3,10,30,Credit Card,Delivery
08/12/2023,09:54 AM,Minestrone Soup,Appetizer,10,7,70,Mobile Payment,Dine-In
22/08/2023,07:11 AM,Fettuccine Alfredo,Main Course,6,13,78,Cash,Dine-In
26/08/2023,05:36 PM,Bruschetta,Appetizer,6,5,30,Mobile Payment,Dine-In
26/01/2023,01:39 PM,Panna Cotta,Dessert,2,5.5,11,Mobile Payment,Delivery
26/10/2023,09:27 PM,Panna Cotta,Dessert,8,5.5,44,Credit Card,Delivery
10/05/2023,11:49 AM,Lasagna,Main Course,3,11.5,34.5,Mobile Payment,Dine-In
29/07/2023,03:45 PM,Tiramisu,Dessert,5,6.5,32.5,Cash,Takeaway
14/05/2023,07:15 PM,Margherita Pizza,Main Course,6,10,60,Cash,Delivery
20/09/2023,02:15 PM,Minestrone Soup,Appetizer,3,7,21,Credit Card,Delivery
21/06/2023,04:46 PM,Tiramisu,Dessert,4,6.5,26,Cash,Takeaway
30/06/2023,02:42 PM,Margherita Pizza,Main Course,3,10,30,Mobile Payment,Delivery
06/07/2023,01:43 PM,Bruschetta,Appetizer,2,5,10,Credit Card,Dine-In
14/09/2023,01:39 AM,Minestrone Soup,Appetizer,6,7,42,Mobile Payment,Dine-In
09/01/2023,01:06 AM,Spaghetti Carbonara,Main Course,1,12,12,Mobile Payment,Takeaway
07/08/2023,11:18 AM,Bruschetta,Appetizer,2,5,10,Cash,Delivery
01/09/2023,04:27 PM,Bruschetta,Appetizer,1,5,5,Mobile Payment,Dine-In
20/02/2023,12:55 PM,Minestrone Soup,Appetizer,5,7,35,Cash,Dine-In
30/10/2023,05:29 AM,Gelato,Dessert,4,4.5,18,Cash,Takeaway
07/10/2023,04:24 PM,Spaghetti Carbonara,Main Course,3,12,36,Credit Card,Dine-In
14/05/2023,10:41 PM,Margherita Pizza,Main Course,6,10,60,Cash,Takeaway
21/06/2023,10:57 AM,Margherita Pizza,Main Course,1,10,10,Cash,Takeaway
29/10/2023,01:04 AM,Caprese Salad,Appetizer,5,8,40,Mobile Payment,Delivery
27/10/2023,06:47 PM,Bruschetta,Appetizer,6,5,30,Cash,Takeaway
19/11/2023,03:38 PM,Bruschetta,Appetizer,3,5,15,Mobile Payment,Takeaway
10/03/2023,10:34 AM,Gelato,Dessert,4,4.5,18,Cash,Dine-In
07/01/2023,06:54 AM,Lasagna,Main Course,7,11.5,80.5,Mobile Payment,Dine-In
09/12/2023,02:01 AM,Margherita Pizza,Main Course,7,10,70,Mobile Payment,Dine-In
29/05/2023,07:37 AM,Fettuccine Alfredo,Main Course,5,13,65,Mobile Payment,Takeaway
12/11/2023,07:42 AM,Margherita Pizza,Main Course,5,10,50,Mobile Payment,Delivery
22/05/2023,03:37 AM,Minestrone Soup,Appetizer,7,7,49,Mobile Payment,Delivery
30/07/2023,10:43 AM,Lasagna,Main Course,7,11.5,80.5,Cash,Dine-In
19/09/2023,09:08 PM,Minestrone Soup,Appetizer,4,7,28,Cash,Dine-In
24/09/2023,08:40 PM,Gelato,Dessert,1,4.5,4.5,Credit Card,Takeaway
20/03/2023,03:26 PM,Fettuccine Alfredo,Main Course,8,13,104,Credit Card,Dine-In
25/03/2023,04:20 AM,Bruschetta,Appetizer,4,5,20,Credit Card,Dine-In
26/05/2023,01:19 AM,Fettuccine Alfredo,Main Course,7,13,91,Mobile Payment,Takeaway
19/08/2023,03:29 AM,Spaghetti Carbonara,Main Course,7,12,84,Credit Card,Delivery
07/07/2023,05:42 PM,Panna Cotta,Dessert,4,5.5,22,Cash,Dine-In
21/09/2023,09:28 PM,Spaghetti Carbonara,Main Course,1,12,12,Credit Card,Takeaway
05/02/2023,02:05 PM,Gelato,Dessert,8,4.5,36,Credit Card,Delivery
04/10/2023,03:55 AM,Spaghetti Carbonara,Main Course,8,12,96,Mobile Payment,Dine-In
06/09/2023,05:59 PM,Caprese Salad,Appetizer,8,8,64,Cash,Takeaway
21/11/2023,08:57 PM,Margherita Pizza,Main Course,2,10,20,Mobile Payment,Takeaway
09/04/2023,02:12 PM,Tiramisu,Dessert,2,6.5,13,Credit Card,Takeaway
19/07/2023,08:52 PM,Fettuccine Alfredo,Main Course,4,13,52,Cash,Takeaway
04/06/2023,05:18 AM,Margherita Pizza,Main Course,9,10,90,Credit Card,Takeaway
21/12/2023,06:57 PM,Spaghetti Carbonara,Main Course,9,12,108,Mobile Payment,Delivery
20/07/2023,06:31 AM,Tiramisu,Dessert,4,6.5,26,Cash,Dine-In
24/08/2023,02:37 AM,Lasagna,Main Course,6,11.5,69,Credit Card,Dine-In
07/02/2023,03:45 AM,Caprese Salad,Appetizer,8,8,64,Mobile Payment,Dine-In
13/07/2023,11:10 PM,Gelato,Dessert,6,4.5,27,Credit Card,Takeaway
03/03/2023,08:37 PM,Bruschetta,Appetizer,4,5,20,Cash,Dine-In
15/07/2023,02:54 AM,Margherita Pizza,Main Course,2,10,20,Cash,Dine-In
13/09/2023,07:22 PM,Tiramisu,Dessert,4,6.5,26,Mobile Payment,Delivery
05/03/2023,10:45 AM,Gelato,Dessert,6,4.5,27,Credit Card,Takeaway
05/09/2023,01:58 PM,Caprese Salad,Appetizer,4,8,32,Mobile Payment,Dine-In
28/05/2023,02:09 AM,Margherita Pizza,Main Course,9,10,90,Cash,Dine-In
23/05/2023,03:10 AM,Bruschetta,Appetizer,6,5,30,Mobile Payment,Dine-In
26/02/2023,07:11 PM,Tiramisu,Dessert,4,6.5,26,Credit Card,Takeaway
13/02/2023,11:48 PM,Bruschetta,Appetizer,10,5,50,Cash,Delivery
2023-02-29,03:11 PM,Panna Cotta,Dessert,5,5.5,27.5,Cash,Takeaway
18/08/2023,01:18 AM,Caprese Salad,Appetizer,1,8,8,Cash,Dine-In
20/10/2023,09:22 AM,Margherita Pizza,Main Course,7,10,70,Cash,Dine-In
31/05/2023,10:32 PM,Caprese Salad,Appetizer,2,8,16,Mobile Payment,Dine-In
05/02/2023,12:44 AM,Bruschetta,Appetizer,1,5,5,Cash,Takeaway
18/07/2023,09:16 AM,Fettuccine Alfredo,Main Course,4,13,52,Credit Card,Dine-In
22/08/2023,11:11 AM,Minestrone Soup,Appetizer,2,7,14,Cash,Dine-In
20/08/2023,09:08 AM,Margherita Pizza,Main Course,4,10,40,Credit Card,Takeaway
15/05/2023,08:48 AM,Panna Cotta,Dessert,9,5.5,49.5,Mobile Payment,Delivery
18/08/2023,12:07 AM,Panna Cotta,Dessert,4,5.5,22,Credit Card,Delivery
24/02/2023,07:48 AM,Gelato,Dessert,1,4.5,4.5,Cash,Dine-In
05/04/2023,09:30 PM,Gelato,Dessert,1,4.5,4.5,Credit Card,Dine-In
16/07/2023,12:34 AM,Bruschetta,Appetizer,5,5,25,Cash,Takeaway
28/06/2023,07:58 AM,Tiramisu,Dessert,5,6.5,32.5,Credit Card,Takeaway
07/09/2023,01:32 PM,Bruschetta,Appetizer,6,5,30,Mobile Payment,Dine-In
11/02/2023,12:54 AM,Caprese Salad,Appetizer,6,8,48,Cash,Delivery
19/06/2023,10:04 AM,Gelato,Dessert,5,4.5,22.5,Credit Card,Takeaway
25/04/2023,01:31 PM,Margherita Pizza,Main Course,5,10,50,Cash,Dine-In
01/02/2023,09:35 AM,Minestrone Soup,Appetizer,5,7,35,Mobile Payment,Takeaway
25/08/2023,08:27 PM,Lasagna,Main Course,10,11.5,115,Cash,Delivery
21/11/2023,07:55 PM,Caprese Salad,Appetizer,8,8,64,Cash,Delivery
09/05/2023,05:38 PM,Tiramisu,Dessert,10,6.5,65,Credit Card,Delivery
06/05/2023,01:50 PM,Tiramisu,Dessert,7,6.5,45.5,Credit Card,Takeaway
27/08/2023,12:08 AM,Tiramisu,Dessert,2,6.5,13,Cash,Dine-In
30/11/2023,04:24 PM,Fettuccine Alfredo,Main Course,3,13,39,Cash,Delivery
11/04/2023,06:53 AM,Margherita Pizza,Main Course,8,10,80,Mobile Payment,Dine-In
26/02/2023,02:31 AM,Minestrone Soup,Appetizer,9,7,63,Mobile Payment,Delivery
04/08/2023,01:46 AM,Margherita Pizza,Main Course,1,10,10,Mobile Payment,Dine-In
28/03/2023,03:10 AM,Lasagna,Main Course,2,11.5,23,Cash,Dine-In
01/07/2023,11:24 AM,Panna Cotta,Dessert,8,5.5,44,Cash,Takeaway
26/04/2023,07:55 AM,Bruschetta,Appetizer,9,5,45,Cash,Delivery
16/10/2023,01:53 PM,Fettuccine Alfredo,Main Course,9,13,117,Credit Card,Dine-In
17/10/2023,03:43 AM,Minestrone Soup,Appetizer,5,7,35,Credit Card,Delivery
29/04/2023,12:17 PM,Bruschetta,Appetizer,9,5,45,Credit Card,Takeaway
12/11/2023,11:42 PM,Panna Cotta,Dessert,1,5.5,5.5,Credit Card,Takeaway
16/11/2023,01:47 PM,Fettuccine Alfredo,Main Course,3,13,39,Mobile Payment,Takeaway
27/02/2023,08:56 PM,Minestrone Soup,Appetizer,2,7,14,Credit Card,Dine-In
20/08/2023,07:23 AM,Panna Cotta,Dessert,2,5.5,11,Cash,Delivery
20/03/2023,09:19 AM,Caprese Salad,Appetizer,2,8,16,Mobile Payment,Delivery
18/03/2023,06:41 AM,Caprese Salad,Appetizer,7,8,56,Mobile Payment,Takeaway
17/06/2023,10:34 PM,Bruschetta,Appetizer,7,5,35,Credit Card,Takeaway
03/12/2023,01:14 PM,Caprese Salad,Appetizer,4,8,32,Mobile Payment,Dine-In
13/05/2023,11:56 PM,Tiramisu,Dessert,3,6.5,19.5,Cash,Delivery
12/04/2023,04:14 AM,Minestrone Soup,Appetizer,9,7,63,Cash,Takeaway
18/01/2023,02:41 PM,Margherita Pizza,Main Course,1,10,10,Cash,Delivery
24/11/2023,03:27 AM,Minestrone Soup,Appetizer,7,7,49,Cash,Takeaway
07/11/2023,04:16 AM,Tiramisu,Dessert,2,6.5,13,Cash,Dine-In
22/06/2023,12:50 AM,Gelato,Dessert,5,4.5,22.5,Mobile Payment,Delivery
06/04/2023,12:39 PM,Lasagna,Main Course,2,11.5,23,Cash,Takeaway
16/04/2023,08:13 PM,Caprese Salad,Appetizer,4,8,32,Cash,Dine-In
22/02/2023,10:06 AM,Fettuccine Alfredo,Main Course,9,13,117,Cash,Dine-In
28/04/2023,08:27 PM,Bruschetta,Appetizer,1,5,5,Mobile Payment,Dine-In
31/08/2023,11:44 PM,Tiramisu,Dessert,2,6.5,13,Cash,Takeaway
25/10/2023,05:09 AM,Fettuccine Alfredo,Main Course,10,13,130,Credit Card,Delivery
28/11/2023,01:52 AM,Fettuccine Alfredo,Main Course,5,13,65,Mobile Payment,Dine-In
18/07/2023,01:49 AM,Margherita Pizza,Main Course,2,10,20,Mobile Payment,Dine-In
26/02/2023,10:46 PM,Margherita Pizza,Main Course,9,10,90,Cash,Takeaway
07/02/2023,02:10 PM,Tiramisu,Dessert,3,6.5,19.5,Cash,Dine-In
14/10/2023,08:48 AM,Lasagna,Main Course,9,11.5,103.5,Mobile Payment,Delivery
11/02/2023,04:45 AM,Tiramisu,Dessert,3,6.5,19.5,Credit Card,Dine-In
10/12/2023,06:58 PM,Caprese Salad,Appetizer,6,8,48,Mobile Payment,Dine-In
28/09/2023,10:20 AM,Gelato,Dessert,5,4.5,22.5,Mobile Payment,Dine-In
14/12/2023,11:26 PM,Caprese Salad,Appetizer,9,8,72,Cash,Dine-In
10/04/2023,11:00 PM,Bruschetta,Appetizer,3,5,15,Credit Card,Takeaway
06/12/2023,08:57 AM,Caprese Salad,Appetizer,7,8,56,Cash,Delivery
26/08/2023,09:26 PM,Bruschetta,Appetizer,9,5,45,Cash,Takeaway
02/08/2023,02:23 AM,Panna Cotta,Dessert,3,5.5,16.5,Credit Card,Dine-In
28/09/2023,06:40 PM,Spaghetti Carbonara,Main Course,1,12,12,Credit Card,Takeaway
19/04/2023,02:47 AM,Caprese Salad,Appetizer,3,8,24,Cash,Dine-In
03/09/2023,01:07 PM,Tiramisu,Dessert,5,6.5,32.5,Credit Card,Dine-In
07/04/2023,02:06 PM,Lasagna,Main Course,4,11.5,46,Mobile Payment,Delivery
11/08/2023,08:44 PM,Bruschetta,Appetizer,2,5,10,Mobile Payment,Dine-In
11/06/2023,09:21 PM,Panna Cotta,Dessert,1,5.5,5.5,Credit Card,Takeaway
24/08/2023,02:49 PM,Lasagna,Main Course,3,11.5,34.5,Credit Card,Dine-In
25/04/2023,07:42 PM,Tiramisu,Dessert,1,6.5,6.5,Mobile Payment,Dine-In
03/12/2023,06:07 AM,Fettuccine Alfredo,Main Course,5,13,65,Mobile Payment,Dine-In
21/11/2023,01:43 PM,Minestrone Soup,Appetizer,5,7,35,Credit Card,Takeaway
04/11/2023,08:12 AM,Minestrone Soup,Appetizer,2,7,14,Cash,Delivery
15/11/2023,07:22 PM,Fettuccine Alfredo,Main Course,9,13,117,Credit Card,Takeaway
04/04/2023,08:59 PM,Gelato,Dessert,1,4.5,4.5,Cash,Takeaway
16/12/2023,05:45 PM,Lasagna,Main Course,2,11.5,23,Mobile Payment,Delivery
07/08/2023,12:00 AM,Caprese Salad,Appetizer,3,8,24,Mobile Payment,Dine-In
2023-02-29,02:32 AM,Lasagna,Main Course,9,11.5,103.5,Credit Card,Dine-In
06/08/2023,08:47 AM,Margherita Pizza,Main Course,5,10,50,Mobile Payment,Delivery
13/01/2023,10:56 AM,Caprese Salad,Appetizer,7,8,56,Cash,Dine-In
